o 	 w 	 F_D
2.012127817977809485e+00 -1.644966903318098250e+00 1.439999999999990177e+00
1.243643725713969417e+00 -1.909254462358193738e+00 1.439999999999990177e+00
2.011397316073679775e+00 -1.645000753982386987e+00 1.439999999999990177e+00
1.242795867787410913e+00 -1.909250538667875530e+00 1.439999999999990177e+00
2.010666799176529906e+00 -1.645034546160721645e+00 1.439999999999990177e+00
1.241948011672111107e+00 -1.909246305267293442e+00 1.439999999999990177e+00
2.009936267279538669e+00 -1.645068279671029643e+00 1.439999999999990177e+00
1.241100157507450064e+00 -1.909241761928469616e+00 1.439999999999990177e+00
2.009205720408171914e+00 -1.645101954315022486e+00 1.439999999999990177e+00
1.240252305431670976e+00 -1.909236908416821255e+00 1.439999999999990177e+00
1.239404455579379061e+00 -1.909231744500568650e+00 1.439999999999990177e+00
1.238556608088362765e+00 -1.909226269946218579e+00 1.439999999999990177e+00
1.237708763097320031e+00 -1.909220484523043160e+00 1.439999999999990177e+00
1.227840701871162565e+00 -1.910794746419382184e+00 1.440999999999990067e+00
2.037466211181264697e+00 -1.637716767742150692e+00 1.440999999999990067e+00
1.226992160968425338e+00 -1.910786177774494998e+00 1.440999999999990067e+00
2.036738929203405490e+00 -1.637749379220954760e+00 1.440999999999990067e+00
1.226143623944114580e+00 -1.910777294603080767e+00 1.440999999999990067e+00
2.036011632747413813e+00 -1.637781939119664187e+00 1.440999999999990067e+00
1.225295090935336617e+00 -1.910768096677259553e+00 1.440999999999990067e+00
2.035284321840233446e+00 -1.637814447241270122e+00 1.440999999999990067e+00
1.224446562079993583e+00 -1.910758583767930396e+00 1.440999999999990067e+00
2.034556996511422966e+00 -1.637846903387160102e+00 1.440999999999990067e+00
2.033829656790995699e+00 -1.637879307358380832e+00 1.440999999999990067e+00
2.033102302668037709e+00 -1.637911658974414708e+00 1.440999999999990067e+00
2.032374934219856044e+00 -1.637943958016165880e+00 1.440999999999990067e+00
2.031647551422121722e+00 -1.637976204309363970e+00 1.440999999999990067e+00
2.030920154318035742e+00 -1.638008397648939907e+00 1.440999999999990067e+00
2.030192742923059512e+00 -1.638040537843087119e+00 1.440999999999990067e+00
1.237614890961030056e+00 -1.910870843301275546e+00 1.440999999999990067e+00
2.029465317278120295e+00 -1.638072624688440060e+00 1.440999999999990067e+00
1.236766315463842858e+00 -1.910865880853947596e+00 1.440999999999990067e+00
2.028737877399588996e+00 -1.638104657992442537e+00 1.440999999999990067e+00
1.235917742242893524e+00 -1.910860606547249319e+00 1.440999999999990067e+00
2.028010423301790155e+00 -1.638136637562822129e+00 1.440999999999990067e+00
1.235069171438244240e+00 -1.910855020148533479e+00 1.440999999999990067e+00
2.027282954997684072e+00 -1.638168563210049333e+00 1.440999999999990067e+00
1.234220603176314768e+00 -1.910849121431102748e+00 1.440999999999990067e+00
2.026555472558666082e+00 -1.638200434715815224e+00 1.440999999999990067e+00
1.233372037607626481e+00 -1.910842910154211483e+00 1.440999999999990067e+00
1.232523474866557223e+00 -1.910836386092053418e+00 1.440999999999990067e+00
1.231674915091804934e+00 -1.910829549012121431e+00 1.440999999999990067e+00
1.230826358419339073e+00 -1.910822398682873180e+00 1.440999999999990067e+00
1.221356807629025099e+00 -1.912275353374206288e+00 1.441999999999989956e+00
2.054355805333909046e+00 -1.630997918772095989e+00 1.441999999999989956e+00
1.220507609514275060e+00 -1.912265476187360091e+00 1.441999999999989956e+00
2.053631507476946894e+00 -1.631028593245274605e+00 1.441999999999989956e+00
1.219658415855480627e+00 -1.912255282237983245e+00 1.441999999999989956e+00
2.052907196007236479e+00 -1.631059220671353893e+00 1.441999999999989956e+00
1.218809226792703981e+00 -1.912244771296656598e+00 1.441999999999989956e+00
2.052182870952744764e+00 -1.631089800855302530e+00 1.441999999999989956e+00
1.217960042473396953e+00 -1.912233943131287139e+00 1.441999999999989956e+00
2.051458532313130689e+00 -1.631120333611891571e+00 1.441999999999989956e+00
2.050734180134778484e+00 -1.631150818737298280e+00 1.441999999999989956e+00
2.050009814428147337e+00 -1.631181256043646721e+00 1.441999999999989956e+00
2.049285435213473505e+00 -1.631211645338087379e+00 1.441999999999989956e+00
2.048561042516222841e+00 -1.631241986425437940e+00 1.441999999999989956e+00
2.047836636360951701e+00 -1.631272279111023904e+00 1.441999999999989956e+00
2.047112216765167858e+00 -1.631302523203115529e+00 1.441999999999989956e+00
1.231138608488098640e+00 -1.912366361066785592e+00 1.441999999999989956e+00
2.046387783740694744e+00 -1.631332718513392566e+00 1.441999999999989956e+00
1.230289369155048718e+00 -1.912360115923100068e+00 1.441999999999989956e+00
2.045663337315271946e+00 -1.631362864845026461e+00 1.441999999999989956e+00
1.229440132660986507e+00 -1.912353556674531108e+00 1.441999999999989956e+00
2.044938877520959153e+00 -1.631392962000606683e+00 1.441999999999989956e+00
1.228590899150294291e+00 -1.912346683086204813e+00 1.441999999999989956e+00
2.044214404377992622e+00 -1.631423009787609013e+00 1.441999999999989956e+00
1.227741668761670013e+00 -1.912339494928906980e+00 1.441999999999989956e+00
2.043489917887736596e+00 -1.631453008020154360e+00 1.441999999999989956e+00
1.226892441634038988e+00 -1.912331991972035183e+00 1.441999999999989956e+00
1.226043217910874006e+00 -1.912324173981046371e+00 1.441999999999989956e+00
1.225193997729736139e+00 -1.912316040729250100e+00 1.441999999999989956e+00
1.224344781232733936e+00 -1.912307591981842192e+00 1.441999999999989956e+00
1.215238473320585655e+00 -1.913650603320088850e+00 1.442999999999989846e+00
2.070867636150648394e+00 -1.624422158975499020e+00 1.442999999999989846e+00
1.214388664764360470e+00 -1.913639480047171881e+00 1.442999999999989846e+00
2.070146258888538426e+00 -1.624450832904463571e+00 1.442999999999989846e+00
1.213538861215699427e+00 -1.913628037898288392e+00 1.442999999999989846e+00
2.069424868908509296e+00 -1.624479464159088504e+00 1.442999999999989846e+00
1.212689062821713293e+00 -1.913616276641861180e+00 1.442999999999989846e+00
2.068703466218064335e+00 -1.624508052552445125e+00 1.442999999999989846e+00
1.211839269720986323e+00 -1.913604196051905904e+00 1.442999999999989846e+00
2.067982050840623032e+00 -1.624536597893086354e+00 1.442999999999989846e+00
2.067260622790282554e+00 -1.624565099992018258e+00 1.442999999999989846e+00
2.066539182098193095e+00 -1.624593558653744552e+00 1.442999999999989846e+00
2.065817728789365759e+00 -1.624621973683625598e+00 1.442999999999989846e+00
2.065096262862208931e+00 -1.624650344901580334e+00 1.442999999999989846e+00
2.064374784354011894e+00 -1.624678672108014643e+00 1.442999999999989846e+00
2.063653293262046162e+00 -1.624706955122409147e+00 1.442999999999989846e+00
1.225027345209927176e+00 -1.913755811430696285e+00 1.442999999999989846e+00
2.062931789616779810e+00 -1.624735193748666040e+00 1.442999999999989846e+00
1.224177489119870899e+00 -1.913748344610242347e+00 1.442999999999989846e+00
2.062210273451409392e+00 -1.624763387790375102e+00 1.442999999999989846e+00
1.223327636413134911e+00 -1.913740561561105835e+00 1.442999999999989846e+00
2.061488744790263894e+00 -1.624791537053227541e+00 1.442999999999989846e+00
1.222477787238876346e+00 -1.913732462046783045e+00 1.442999999999989846e+00
2.060767203601738373e+00 -1.624819641370513157e+00 1.442999999999989846e+00
1.221627941726925570e+00 -1.913724045848361754e+00 1.442999999999989846e+00
2.060045649979056037e+00 -1.624847700517812799e+00 1.442999999999989846e+00
1.220778100028031332e+00 -1.913715312721688155e+00 1.442999999999989846e+00
1.219928262270205011e+00 -1.913706262448258810e+00 1.442999999999989846e+00
1.219078428610334441e+00 -1.913696894788365244e+00 1.442999999999989846e+00
1.218228599173247773e+00 -1.913687209521358845e+00 1.442999999999989846e+00
1.209454977261419373e+00 -1.914930084595671378e+00 1.443999999999989736e+00
2.087033535404554385e+00 -1.617978983789203795e+00 1.443999999999989736e+00
1.208604600775320392e+00 -1.914917773566742865e+00 1.443999999999989736e+00
2.086315019886054500e+00 -1.618005597260885997e+00 1.443999999999989736e+00
1.207754229831113690e+00 -1.914905141657645249e+00 1.443999999999989736e+00
2.085596492542190816e+00 -1.618032172293251136e+00 1.443999999999989736e+00
1.206903864566587714e+00 -1.914892188646069471e+00 1.443999999999989736e+00
2.084877953414231655e+00 -1.618058708687301062e+00 1.443999999999989736e+00
1.206053505124874192e+00 -1.914878914300444768e+00 1.443999999999989736e+00
2.084159402511499337e+00 -1.618085206257370512e+00 1.443999999999989736e+00
2.083440839839905578e+00 -1.618111664821256790e+00 1.443999999999989736e+00
2.082722265443333498e+00 -1.618138084178045499e+00 1.443999999999989736e+00
2.082003679300637344e+00 -1.618164464157220594e+00 1.443999999999989736e+00
2.081285081470024778e+00 -1.618190804550875272e+00 1.443999999999989736e+00
2.080566471947630447e+00 -1.618217105180875803e+00 1.443999999999989736e+00
2.079847850753008487e+00 -1.618243365858186955e+00 1.443999999999989736e+00
1.219250428603917413e+00 -1.915048829477290493e+00 1.443999999999989736e+00
2.079129217905713034e+00 -1.618269586393064507e+00 1.443999999999989736e+00
1.218399998570635745e+00 -1.915040197994674509e+00 1.443999999999989736e+00
2.078410573428936203e+00 -1.618295766593798257e+00 1.443999999999989736e+00
1.217549572443179073e+00 -1.915031248272845765e+00 1.443999999999989736e+00
2.077691917321995874e+00 -1.618321906280471456e+00 1.443999999999989736e+00
1.216699150357971604e+00 -1.915021980083766229e+00 1.443999999999989736e+00
2.076973249631276275e+00 -1.618348005252293387e+00 1.443999999999989736e+00
1.215848732460759862e+00 -1.915012393194376106e+00 1.443999999999989736e+00
2.076254570347909834e+00 -1.618374063332337132e+00 1.443999999999989736e+00
1.214998318892288154e+00 -1.915002487377321039e+00 1.443999999999989736e+00
1.214147909793982905e+00 -1.914992262400659229e+00 1.443999999999989736e+00
1.213297505305224178e+00 -1.914981718039116210e+00 1.443999999999989736e+00
1.212447105571531125e+00 -1.914970854060512373e+00 1.443999999999989736e+00
1.203979471516266386e+00 -1.916122125666973375e+00 1.444999999999989626e+00
2.102881509296491203e+00 -1.611659138778590572e+00 1.444999999999989626e+00
1.203128565923098137e+00 -1.916108681525050095e+00 1.444999999999989626e+00
2.102165800753649449e+00 -1.611683635063149822e+00 1.444999999999989626e+00
1.202277666374090614e+00 -1.916094914608329258e+00 1.444999999999989626e+00
2.101450081327794095e+00 -1.611708096993827999e+00 1.444999999999989626e+00
1.201426773010556559e+00 -1.916080824692201645e+00 1.444999999999989626e+00
2.100734351050757454e+00 -1.611732524377314180e+00 1.444999999999989626e+00
1.200575885970966539e+00 -1.916066411550685356e+00 1.444999999999989626e+00
2.100018609940956793e+00 -1.611756917026057057e+00 1.444999999999989626e+00
2.099302857982703330e+00 -1.611781274768688377e+00 1.444999999999989626e+00
2.098587095254213608e+00 -1.611805597389285305e+00 1.444999999999989626e+00
2.097871321701600067e+00 -1.611829884734040652e+00 1.444999999999989626e+00
2.097155537371474310e+00 -1.611854136602611565e+00 1.444999999999989626e+00
2.096439742295213904e+00 -1.611878352802292858e+00 1.444999999999989626e+00
2.095723936465770265e+00 -1.611902533156406081e+00 1.444999999999989626e+00
1.213781053454685122e+00 -1.916253785420466205e+00 1.444999999999989626e+00
2.095008119902015409e+00 -1.611926677478093817e+00 1.444999999999989626e+00
1.212930088570761455e+00 -1.916244042718804330e+00 1.444999999999989626e+00
2.094292292641238618e+00 -1.611950785570547051e+00 1.444999999999989626e+00
1.212079128088110025e+00 -1.916233979871228232e+00 1.444999999999989626e+00
2.093576454659565655e+00 -1.611974857266292416e+00 1.444999999999989626e+00
1.211228172147247761e+00 -1.916223596652658179e+00 1.444999999999989626e+00
2.092860606007700852e+00 -1.611998892363052605e+00 1.444999999999989626e+00
1.210377220883689375e+00 -1.916212892832749315e+00 1.444999999999989626e+00
2.092144746697012891e+00 -1.612022890675474995e+00 1.444999999999989626e+00
1.209526274446819372e+00 -1.916201868180011259e+00 1.444999999999989626e+00
1.208675332975790440e+00 -1.916190522469644719e+00 1.444999999999989626e+00
1.207824396618395468e+00 -1.916178855470141773e+00 1.444999999999989626e+00
1.206973465508784926e+00 -1.916166866955735681e+00 1.444999999999989626e+00
1.198788315733498422e+00 -1.917234013628515310e+00 1.445999999999989516e+00
2.118436407140290356e+00 -1.605454398801855254e+00 1.445999999999989516e+00
1.197936916616217928e+00 -1.917219487705634551e+00 1.445999999999989516e+00
2.117723454461323485e+00 -1.605476723949198492e+00 1.445999999999989516e+00
1.197085524018763891e+00 -1.917204637211270768e+00 1.445999999999989516e+00
2.117010491885348955e+00 -1.605499018689285462e+00 1.445999999999989516e+00
1.196234138094045107e+00 -1.917189461914701853e+00 1.445999999999989516e+00
2.116297519399747529e+00 -1.605521282850370657e+00 1.445999999999989516e+00
1.195382758975984672e+00 -1.917173961596462251e+00 1.445999999999989516e+00
2.115584537042490609e+00 -1.605543516237220025e+00 1.445999999999989516e+00
2.114871544810394965e+00 -1.605565718674136111e+00 1.445999999999989516e+00
2.114158542740977254e+00 -1.605587889966103132e+00 1.445999999999989516e+00
2.113445530816957074e+00 -1.605610029944135597e+00 1.445999999999989516e+00
2.112732509085173405e+00 -1.605632138407931508e+00 1.445999999999989516e+00
2.112019477521524635e+00 -1.605654215192890977e+00 1.445999999999989516e+00
2.111306436185810043e+00 -1.605676260091851049e+00 1.445999999999989516e+00
1.208595616769688519e+00 -1.917378003916157425e+00 1.445999999999989516e+00
2.110593385030735902e+00 -1.605698272951799233e+00 1.445999999999989516e+00
1.207744152880128041e+00 -1.917367200220231993e+00 1.445999999999989516e+00
2.109880324150662290e+00 -1.605720253548799548e+00 1.445999999999989516e+00
1.206892693862048560e+00 -1.917356074567082791e+00 1.445999999999989516e+00
2.109167253494430128e+00 -1.605742201730550933e+00 1.445999999999989516e+00
1.206041239857785996e+00 -1.917344626735152602e+00 1.445999999999989516e+00
2.108454173099783446e+00 -1.605764117302823646e+00 1.445999999999989516e+00
1.205189791010585765e+00 -1.917332856494800009e+00 1.445999999999989516e+00
2.107741082975817193e+00 -1.605786000082000564e+00 1.445999999999989516e+00
1.204338347454143587e+00 -1.917320763619547064e+00 1.445999999999989516e+00
1.203486909344437805e+00 -1.917308347877726193e+00 1.445999999999989516e+00
1.202635476822894844e+00 -1.917295609042787730e+00 1.445999999999989516e+00
1.201784050025029416e+00 -1.917282546889710559e+00 1.445999999999989516e+00
1.193860550629768369e+00 -1.918272166646037835e+00 1.446999999999989406e+00
2.133720450952534264e+00 -1.599357393228652002e+00 1.446999999999989406e+00
1.193008690719043585e+00 -1.918256607278241432e+00 1.446999999999989406e+00
2.133010206320417268e+00 -1.599377495721044040e+00 1.446999999999989406e+00
1.192156837793579172e+00 -1.918240721625104062e+00 1.446999999999989406e+00
2.132299952759904471e+00 -1.599397571649103122e+00 1.446999999999989406e+00
1.191304991990595141e+00 -1.918224509465557448e+00 1.446999999999989406e+00
2.131589690296120665e+00 -1.599417620826108166e+00 1.446999999999989406e+00
1.190453153465615088e+00 -1.918207970569060228e+00 1.446999999999989406e+00
2.130879418931566960e+00 -1.599437643073222226e+00 1.446999999999989406e+00
2.130169138689890218e+00 -1.599457638204835996e+00 1.446999999999989406e+00
2.129458849566088219e+00 -1.599477606046018741e+00 1.446999999999989406e+00
2.128748551578350856e+00 -1.599497546413507942e+00 1.446999999999989406e+00
2.128038244747596508e+00 -1.599517459120625373e+00 1.446999999999989406e+00
2.127327929091787695e+00 -1.599537343983736815e+00 1.446999999999989406e+00
2.126617604594553512e+00 -1.599557200833982673e+00 1.446999999999989406e+00
1.203673192183149609e+00 -1.918427937141572226e+00 1.446999999999989406e+00
2.125907271284770417e+00 -1.599577029482661006e+00 1.446999999999989406e+00
1.202821262267594449e+00 -1.918416119755358640e+00 1.446999999999989406e+00
2.125196929186085271e+00 -1.599596829741994908e+00 1.446999999999989406e+00
1.201969337673492788e+00 -1.918403978696303636e+00 1.446999999999989406e+00
2.124486578292586358e+00 -1.599616601438966557e+00 1.446999999999989406e+00
